RespondentNumber,Task,Concept,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Response
69,14,1,1,1,2,1,1,1,1,1,0
69,14,2,2,1,3,1,2,1,4,1,1
69,14,3,3,1,5,1,3,1,3,1,0
69,14,4,1,2,3,1,1,1,2,1,0
69,14,5,2,3,5,1,1,1,2,2,0
69,14,6,3,1,2,2,3,2,4,3,0
69,14,7,0,0,0,0,0,0,0,0,0
156,1,1,1,1,2,1,1,1,1,1,0
156,1,2,2,1,3,1,1,1,4,1,0
156,1,3,3,1,2,2,2,2,2,3,1
156,1,4,1,2,3,1,1,1,2,1,0
156,1,5,2,3,2,1,1,1,2,2,0
156,1,6,3,3,2,2,2,2,2,4,0
156,1,7,0,0,0,0,0,0,0,0,0
156,2,1,1,1,1,1,1,1,1,1,0
156,2,2,2,1,3,1,1,1,2,1,0
156,2,3,3,1,3,1,2,2,2,2,1
156,2,4,1,1,1,1,1,1,2,1,0
156,2,5,2,1,1,1,2,1,4,2,0
156,2,6,3,3,3,2,3,1,4,4,0
156,2,7,0,0,0,0,0,0,0,0,0
156,3,1,1,1,2,1,1,1,2,1,0
156,3,2,2,1,1,1,1,1,4,1,0
156,3,3,3,1,3,2,3,2,3,2,1
156,3,4,1,2,2,1,1,1,2,1,0
156,3,5,2,1,3,1,2,1,4,1,0
156,3,6,3,1,3,2,2,2,4,3,0
156,3,7,0,0,0,0,0,0,0,0,0
156,4,1,1,1,1,1,1,1,1,1,0
156,4,2,2,1,1,1,2,1,3,1,1
156,4,3,3,1,2,1,3,1,4,2,0
156,4,4,1,2,1,1,1,1,1,1,0
156,4,5,2,1,5,1,1,1,2,2,0
156,4,6,3,1,4,2,3,1,3,4,0
156,4,7,0,0,0,0,0,0,0,0,0
156,5,1,1,1,2,1,1,1,1,1,0
156,5,2,2,1,1,1,2,1,2,2,0
156,5,3,3,1,3,2,3,1,2,4,1
156,5,4,1,3,3,1,1,1,1,1,0
156,5,5,2,3,2,1,2,1,3,2,0
156,5,6,3,1,6,1,3,2,3,4,0
156,5,7,0,0,0,0,0,0,0,0,0
156,6,1,1,1,1,1,1,1,2,1,0
156,6,2,2,1,2,1,1,1,3,1,0
156,6,3,3,1,5,2,3,1,4,1,1
156,6,4,1,1,3,1,1,1,2,1,0
156,6,5,2,3,2,1,2,1,4,1,0
156,6,6,3,3,1,2,3,1,2,3,0
156,6,7,0,0,0,0,0,0,0,0,0
156,7,1,1,1,2,1,1,1,2,1,0
156,7,2,2,1,2,1,2,1,2,1,0
156,7,3,3,1,5,1,2,1,3,3,1
156,7,4,1,3,2,1,1,1,2,1,0
156,7,5,2,1,5,1,2,1,2,1,0
156,7,6,3,3,5,1,2,2,2,4,0
156,7,7,0,0,0,0,0,0,0,0,0
156,8,1,1,1,2,1,1,1,1,1,0
156,8,2,2,1,2,1,2,1,4,1,0
156,8,3,3,1,5,1,3,2,3,2,1
156,8,4,1,1,1,1,1,1,1,1,0
156,8,5,2,3,1,1,1,1,3,2,0
156,8,6,3,1,2,1,2,2,3,3,0
156,8,7,0,0,0,0,0,0,0,0,0
156,9,1,1,1,1,1,1,1,2,1,0
156,9,2,2,1,3,1,2,1,3,2,1
156,9,3,3,1,5,2,2,2,4,3,0
156,9,4,1,3,2,1,1,1,1,1,0
156,9,5,2,3,3,1,1,1,3,2,0
156,9,6,3,3,6,1,3,1,4,4,0
156,9,7,0,0,0,0,0,0,0,0,0
156,10,1,1,1,2,1,1,1,2,1,0
156,10,2,2,1,3,1,2,1,4,1,0
156,10,3,3,1,5,1,2,2,4,2,1
156,10,4,1,2,3,1,1,1,1,1,0
156,10,5,2,1,2,1,2,1,2,2,0
156,10,6,3,3,6,2,3,2,3,4,0
156,10,7,0,0,0,0,0,0,0,0,0
156,11,1,1,1,2,1,1,1,1,1,0
156,11,2,2,1,2,1,2,1,2,1,0
156,11,3,3,1,3,2,3,1,2,2,1
156,11,4,1,2,2,1,1,1,1,1,0
156,11,5,2,1,3,1,2,1,2,1,0
156,11,6,3,1,3,2,2,1,2,3,0
156,11,7,0,0,0,0,0,0,0,0,0
156,12,1,1,1,2,1,1,1,1,1,0
156,12,2,2,1,1,1,2,1,4,1,0
156,12,3,3,1,2,2,3,2,4,2,1
156,12,4,1,2,2,1,1,1,2,1,0
156,12,5,2,3,1,1,2,1,4,1,0
156,12,6,3,3,6,2,3,2,3,3,0
156,12,7,0,0,0,0,0,0,0,0,0
156,13,1,1,1,2,1,1,1,1,1,0
156,13,2,2,1,1,1,2,1,3,2,0
156,13,3,3,1,2,2,3,2,4,3,1
156,13,4,1,1,1,1,1,1,2,1,0
156,13,5,2,3,5,1,2,1,2,2,0
156,13,6,3,3,3,1,2,2,2,4,0
156,13,7,0,0,0,0,0,0,0,0,0
156,14,1,1,1,2,1,1,1,1,1,0
156,14,2,2,1,3,1,2,1,4,1,1
156,14,3,3,1,5,1,3,1,3,1,0
156,14,4,1,2,3,1,1,1,2,1,0
156,14,5,2,3,5,1,1,1,2,2,0
156,14,6,3,1,2,2,3,2,4,3,0
156,14,7,0,0,0,0,0,0,0,0,0
265,1,1,1,1,1,1,1,1,2,1,0
265,1,2,2,1,2,1,2,1,4,2,0
265,1,3,3,1,2,1,2,1,4,4,0
265,1,4,1,1,1,1,1,1,1,1,0
265,1,5,2,1,3,1,2,1,3,2,0
265,1,6,3,1,6,2,2,2,2,4,1
265,1,7,0,0,0,0,0,0,0,0,0
265,2,1,1,1,2,1,1,1,1,1,0
265,2,2,2,1,3,1,2,1,3,1,0
265,2,3,3,1,3,2,3,1,4,1,0
265,2,4,1,2,2,1,1,1,1,1,0
265,2,5,2,3,2,1,1,1,3,1,0
265,2,6,3,3,5,2,2,2,3,3,1
265,2,7,0,0,0,0,0,0,0,0,0
265,3,1,1,1,1,1,1,1,2,1,0
265,3,2,2,1,2,1,2,1,2,1,0
265,3,3,3,1,5,2,2,1,2,2,0
265,3,4,1,3,2,1,1,1,2,1,1
265,3,5,2,3,1,1,2,1,2,2,0
265,3,6,3,3,2,2,3,1,3,4,0
265,3,7,0,0,0,0,0,0,0,0,0
265,4,1,1,1,2,1,1,1,1,1,0
265,4,2,2,1,3,1,1,1,2,2,0
265,4,3,3,1,5,1,2,1,4,2,0
265,4,4,1,3,1,1,1,1,2,1,0
265,4,5,2,3,2,1,2,1,4,2,0
265,4,6,3,3,3,2,3,2,4,3,1
265,4,7,0,0,0,0,0,0,0,0,0
265,5,1,1,1,2,1,1,1,1,1,0
265,5,2,2,1,1,1,1,1,4,1,0
265,5,3,3,1,5,1,2,2,3,3,0
265,5,4,1,3,2,1,1,1,1,1,0
265,5,5,2,1,5,1,1,1,4,1,1
265,5,6,3,1,2,2,3,1,2,4,0
265,5,7,0,0,0,0,0,0,0,0,0
265,6,1,1,1,1,1,1,1,2,1,0
265,6,2,2,1,3,1,1,1,4,2,0
265,6,3,3,1,5,2,3,2,3,3,0
265,6,4,1,1,3,1,1,1,1,1,0
265,6,5,2,1,2,1,2,1,2,2,0
265,6,6,3,1,3,1,3,2,3,4,1
265,6,7,0,0,0,0,0,0,0,0,0
265,7,1,1,1,2,1,1,1,1,1,0
265,7,2,2,1,1,1,2,1,2,1,0
265,7,3,3,1,2,2,3,2,3,2,0
265,7,4,1,2,3,1,1,1,2,1,0
265,7,5,2,1,3,1,1,1,3,2,0
265,7,6,3,3,1,1,3,1,4,4,1
265,7,7,0,0,0,0,0,0,0,0,0
265,8,1,1,1,1,1,1,1,1,1,0
265,8,2,2,1,2,1,2,1,3,2,0
265,8,3,3,1,3,1,3,2,2,2,0
265,8,4,1,2,3,1,1,1,2,1,0
265,8,5,2,3,5,1,2,1,4,2,0
265,8,6,3,3,4,1,2,2,2,3,1
265,8,7,0,0,0,0,0,0,0,0,0
265,9,1,1,1,2,1,1,1,2,1,0
265,9,2,2,1,1,1,1,1,3,1,0
265,9,3,3,1,3,2,3,2,2,3,0
265,9,4,1,1,1,1,1,1,2,1,1
265,9,5,2,3,1,1,1,1,2,1,0
265,9,6,3,1,6,1,2,1,4,4,0
265,9,7,0,0,0,0,0,0,0,0,0
265,10,1,1,1,2,1,1,1,1,1,0
265,10,2,2,1,1,1,1,1,2,1,0
265,10,3,3,1,3,2,2,2,3,1,0
265,10,4,1,1,3,1,1,1,2,1,0
265,10,5,2,1,5,1,2,1,3,2,1
265,10,6,3,3,6,1,2,1,3,3,0
265,10,7,0,0,0,0,0,0,0,0,0
265,11,1,1,1,2,1,1,1,2,1,0
265,11,2,2,1,2,1,1,1,2,1,0
265,11,3,3,1,5,1,3,2,2,1,0
265,11,4,1,1,2,1,1,1,1,1,1
265,11,5,2,1,3,1,1,1,2,2,0
265,11,6,3,3,4,1,3,2,4,3,0
265,11,7,0,0,0,0,0,0,0,0,0
265,12,1,1,1,2,1,1,1,2,1,0
265,12,2,2,1,1,1,2,1,3,2,0
265,12,3,3,1,3,2,2,1,3,2,0
265,12,4,1,1,1,1,1,1,1,1,0
265,12,5,2,3,2,1,2,1,2,2,0
265,12,6,3,3,2,2,3,1,3,3,1
265,12,7,0,0,0,0,0,0,0,0,0
265,13,1,1,1,2,1,1,1,2,1,0
265,13,2,2,1,2,1,1,1,4,2,0
265,13,3,3,1,3,2,3,1,3,3,0
265,13,4,1,3,1,1,1,1,1,1,0
265,13,5,2,1,1,1,2,1,3,2,0
265,13,6,3,3,1,2,3,2,2,4,1
265,13,7,0,0,0,0,0,0,0,0,0
265,14,1,1,1,2,1,1,1,2,1,0
265,14,2,2,1,1,1,2,1,2,1,0
265,14,3,3,1,2,1,2,1,3,2,0
265,14,4,1,1,2,1,1,1,1,1,0
265,14,5,2,1,1,1,2,1,4,2,1
265,14,6,3,3,5,1,2,1,4,4,0
265,14,7,0,0,0,0,0,0,0,0,0
87,1,1,1,1,2,1,1,1,1,1,0
87,1,2,2,1,3,1,1,1,4,1,1
87,1,3,3,1,2,2,2,2,2,3,0
87,1,4,1,2,3,1,1,1,2,1,0
87,1,5,2,3,2,1,1,1,2,2,0
87,1,6,3,3,2,2,2,2,2,4,0
87,1,7,0,0,0,0,0,0,0,0,0
87,2,1,1,1,1,1,1,1,1,1,0
87,2,2,2,1,3,1,1,1,2,1,1
87,2,3,3,1,3,1,2,2,2,2,0
87,2,4,1,1,1,1,1,1,2,1,0
87,2,5,2,1,1,1,2,1,4,2,0
87,2,6,3,3,3,2,3,1,4,4,0
87,2,7,0,0,0,0,0,0,0,0,0
87,3,1,1,1,2,1,1,1,2,1,0
87,3,2,2,1,1,1,1,1,4,1,0
87,3,3,3,1,3,2,3,2,3,2,0
87,3,4,1,2,2,1,1,1,2,1,1
87,3,5,2,1,3,1,2,1,4,1,0
87,3,6,3,1,3,2,2,2,4,3,0
87,3,7,0,0,0,0,0,0,0,0,0
87,4,1,1,1,1,1,1,1,1,1,0
87,4,2,2,1,1,1,2,1,3,1,0
87,4,3,3,1,2,1,3,1,4,2,0
87,4,4,1,2,1,1,1,1,1,1,1
87,4,5,2,1,5,1,1,1,2,2,0
87,4,6,3,1,4,2,3,1,3,4,0
87,4,7,0,0,0,0,0,0,0,0,0
87,5,1,1,1,2,1,1,1,1,1,0
87,5,2,2,1,1,1,2,1,2,2,1
87,5,3,3,1,3,2,3,1,2,4,0
87,5,4,1,3,3,1,1,1,1,1,0
87,5,5,2,3,2,1,2,1,3,2,0
87,5,6,3,1,6,1,3,2,3,4,0
87,5,7,0,0,0,0,0,0,0,0,0
87,6,1,1,1,1,1,1,1,2,1,0
87,6,2,2,1,2,1,1,1,3,1,1
87,6,3,3,1,5,2,3,1,4,1,0
87,6,4,1,1,3,1,1,1,2,1,0
87,6,5,2,3,2,1,2,1,4,1,0
87,6,6,3,3,1,2,3,1,2,3,0
87,6,7,0,0,0,0,0,0,0,0,0
87,7,1,1,1,2,1,1,1,2,1,0
87,7,2,2,1,2,1,2,1,2,1,0
87,7,3,3,1,5,1,2,1,3,3,0
87,7,4,1,3,2,1,1,1,2,1,1
87,7,5,2,1,5,1,2,1,2,1,0
87,7,6,3,3,5,1,2,2,2,4,0
87,7,7,0,0,0,0,0,0,0,0,0
87,8,1,1,1,2,1,1,1,1,1,0
87,8,2,2,1,2,1,2,1,4,1,0
87,8,3,3,1,5,1,3,2,3,2,0
87,8,4,1,1,1,1,1,1,1,1,1
87,8,5,2,3,1,1,1,1,3,2,0
87,8,6,3,1,2,1,2,2,3,3,0
87,8,7,0,0,0,0,0,0,0,0,0
87,9,1,1,1,1,1,1,1,2,1,0
87,9,2,2,1,3,1,2,1,3,2,1
87,9,3,3,1,5,2,2,2,4,3,0
87,9,4,1,3,2,1,1,1,1,1,0
87,9,5,2,3,3,1,1,1,3,2,0
87,9,6,3,3,6,1,3,1,4,4,0
87,9,7,0,0,0,0,0,0,0,0,0
87,10,1,1,1,2,1,1,1,2,1,0
87,10,2,2,1,3,1,2,1,4,1,0
87,10,3,3,1,5,1,2,2,4,2,0
87,10,4,1,2,3,1,1,1,1,1,1
87,10,5,2,1,2,1,2,1,2,2,0
87,10,6,3,3,6,2,3,2,3,4,0
87,10,7,0,0,0,0,0,0,0,0,0
87,11,1,1,1,2,1,1,1,1,1,0
87,11,2,2,1,2,1,2,1,2,1,1
87,11,3,3,1,3,2,3,1,2,2,0
87,11,4,1,2,2,1,1,1,1,1,0
87,11,5,2,1,3,1,2,1,2,1,0
87,11,6,3,1,3,2,2,1,2,3,0
87,11,7,0,0,0,0,0,0,0,0,0
87,12,1,1,1,2,1,1,1,1,1,0
87,12,2,2,1,1,1,2,1,4,1,1
87,12,3,3,1,2,2,3,2,4,2,0
87,12,4,1,2,2,1,1,1,2,1,0
87,12,5,2,3,1,1,2,1,4,1,0
87,12,6,3,3,6,2,3,2,3,3,0
87,12,7,0,0,0,0,0,0,0,0,0
87,13,1,1,1,2,1,1,1,1,1,0
87,13,2,2,1,1,1,2,1,3,2,0
87,13,3,3,1,2,2,3,2,4,3,0
87,13,4,1,1,1,1,1,1,2,1,1
87,13,5,2,3,5,1,2,1,2,2,0
87,13,6,3,3,3,1,2,2,2,4,0
87,13,7,0,0,0,0,0,0,0,0,0
87,14,1,1,1,2,1,1,1,1,1,0
87,14,2,2,1,3,1,2,1,4,1,0
87,14,3,3,1,5,1,3,1,3,1,0
87,14,4,1,2,3,1,1,1,2,1,1
87,14,5,2,3,5,1,1,1,2,2,0
87,14,6,3,1,2,2,3,2,4,3,0
87,14,7,0,0,0,0,0,0,0,0,0
246,1,1,1,1,1,1,1,1,2,1,0
246,1,2,2,1,2,1,2,1,4,2,0
246,1,3,3,1,2,1,2,1,4,4,0
246,1,4,1,1,1,1,1,1,1,1,0
246,1,5,2,1,3,1,2,1,3,2,0
246,1,6,3,1,6,2,2,2,2,4,1
246,1,7,0,0,0,0,0,0,0,0,0
246,2,1,1,1,2,1,1,1,1,1,0
246,2,2,2,1,3,1,2,1,3,1,0
246,2,3,3,1,3,2,3,1,4,1,1
246,2,4,1,2,2,1,1,1,1,1,0
246,2,5,2,3,2,1,1,1,3,1,0
246,2,6,3,3,5,2,2,2,3,3,0
246,2,7,0,0,0,0,0,0,0,0,0
246,3,1,1,1,1,1,1,1,2,1,0
246,3,2,2,1,2,1,2,1,2,1,0
246,3,3,3,1,5,2,2,1,2,2,0
246,3,4,1,3,2,1,1,1,2,1,0
246,3,5,2,3,1,1,2,1,2,2,0
246,3,6,3,3,2,2,3,1,3,4,1
246,3,7,0,0,0,0,0,0,0,0,0
246,4,1,1,1,2,1,1,1,1,1,0
246,4,2,2,1,3,1,1,1,2,2,0
246,4,3,3,1,5,1,2,1,4,2,0
246,4,4,1,3,1,1,1,1,2,1,0
246,4,5,2,3,2,1,2,1,4,2,0
246,4,6,3,3,3,2,3,2,4,3,1
246,4,7,0,0,0,0,0,0,0,0,0
246,5,1,1,1,2,1,1,1,1,1,0
246,5,2,2,1,1,1,1,1,4,1,0
246,5,3,3,1,5,1,2,2,3,3,0
246,5,4,1,3,2,1,1,1,1,1,0
246,5,5,2,1,5,1,1,1,4,1,0
246,5,6,3,1,2,2,3,1,2,4,1
246,5,7,0,0,0,0,0,0,0,0,0
246,6,1,1,1,1,1,1,1,2,1,0
246,6,2,2,1,3,1,1,1,4,2,0
246,6,3,3,1,5,2,3,2,3,3,1
246,6,4,1,1,3,1,1,1,1,1,0
246,6,5,2,1,2,1,2,1,2,2,0
246,6,6,3,1,3,1,3,2,3,4,0
246,6,7,0,0,0,0,0,0,0,0,0
246,7,1,1,1,2,1,1,1,1,1,0
246,7,2,2,1,1,1,2,1,2,1,0
246,7,3,3,1,2,2,3,2,3,2,0
246,7,4,1,2,3,1,1,1,2,1,0
246,7,5,2,1,3,1,1,1,3,2,1
246,7,6,3,3,1,1,3,1,4,4,0
246,7,7,0,0,0,0,0,0,0,0,0
246,8,1,1,1,1,1,1,1,1,1,0
246,8,2,2,1,2,1,2,1,3,2,0
246,8,3,3,1,3,1,3,2,2,2,0
246,8,4,1,2,3,1,1,1,2,1,0
246,8,5,2,3,5,1,2,1,4,2,0
246,8,6,3,3,4,1,2,2,2,3,1
246,8,7,0,0,0,0,0,0,0,0,0
246,9,1,1,1,2,1,1,1,2,1,0
246,9,2,2,1,1,1,1,1,3,1,0
246,9,3,3,1,3,2,3,2,2,3,1
246,9,4,1,1,1,1,1,1,2,1,0
246,9,5,2,3,1,1,1,1,2,1,0
246,9,6,3,1,6,1,2,1,4,4,0
246,9,7,0,0,0,0,0,0,0,0,0
246,10,1,1,1,2,1,1,1,1,1,0
246,10,2,2,1,1,1,1,1,2,1,0
246,10,3,3,1,3,2,2,2,3,1,0
246,10,4,1,1,3,1,1,1,2,1,0
246,10,5,2,1,5,1,2,1,3,2,1
246,10,6,3,3,6,1,2,1,3,3,0
246,10,7,0,0,0,0,0,0,0,0,0
246,11,1,1,1,2,1,1,1,2,1,0
246,11,2,2,1,2,1,1,1,2,1,0
246,11,3,3,1,5,1,3,2,2,1,0
246,11,4,1,1,2,1,1,1,1,1,0
246,11,5,2,1,3,1,1,1,2,2,0
246,11,6,3,3,4,1,3,2,4,3,1
246,11,7,0,0,0,0,0,0,0,0,0
246,12,1,1,1,2,1,1,1,2,1,0
246,12,2,2,1,1,1,2,1,3,2,0
246,12,3,3,1,3,2,2,1,3,2,0
246,12,4,1,1,1,1,1,1,1,1,0
246,12,5,2,3,2,1,2,1,2,2,0
246,12,6,3,3,2,2,3,1,3,3,1
246,12,7,0,0,0,0,0,0,0,0,0
246,13,1,1,1,2,1,1,1,2,1,0
246,13,2,2,1,2,1,1,1,4,2,0
246,13,3,3,1,3,2,3,1,3,3,1
246,13,4,1,3,1,1,1,1,1,1,0
246,13,5,2,1,1,1,2,1,3,2,0
246,13,6,3,3,1,2,3,2,2,4,0
246,13,7,0,0,0,0,0,0,0,0,0
246,14,1,1,1,2,1,1,1,2,1,0
246,14,2,2,1,1,1,2,1,2,1,0
246,14,3,3,1,2,1,2,1,3,2,0
246,14,4,1,1,2,1,1,1,1,1,0
246,14,5,2,1,1,1,2,1,4,2,0
246,14,6,3,3,5,1,2,1,4,4,1
246,14,7,0,0,0,0,0,0,0,0,0
238,1,1,1,1,2,1,1,1,2,1,0
238,1,2,2,1,1,1,1,1,4,1,0
238,1,3,3,1,3,2,3,1,4,2,0
238,1,4,1,3,2,1,1,1,1,1,0
238,1,5,2,3,5,1,2,1,4,2,1
238,1,6,3,3,2,1,2,1,4,4,0
238,1,7,0,0,0,0,0,0,0,0,0
238,2,1,1,1,1,1,1,1,1,1,0
238,2,2,2,1,3,1,2,1,4,2,0
238,2,3,3,1,5,2,3,1,3,2,1
238,2,4,1,3,3,1,1,1,2,1,0
238,2,5,2,1,1,1,1,1,2,2,0
238,2,6,3,1,6,1,2,1,2,3,0
238,2,7,0,0,0,0,0,0,0,0,0
238,3,1,1,1,1,1,1,1,1,1,0
238,3,2,2,1,3,1,2,1,2,1,0
238,3,3,3,1,2,1,3,1,3,3,0
238,3,4,1,1,1,1,1,1,1,1,0
238,3,5,2,3,3,1,1,1,4,1,1
238,3,6,3,3,5,1,3,2,3,4,0
238,3,7,0,0,0,0,0,0,0,0,0
238,4,1,1,1,2,1,1,1,2,1,0
238,4,2,2,1,2,1,2,1,3,1,0
238,4,3,3,1,5,1,2,2,3,4,0
238,4,4,1,2,3,1,1,1,1,1,0
238,4,5,2,3,2,1,1,1,4,1,1
238,4,6,3,3,3,2,2,1,4,4,0
238,4,7,0,0,0,0,0,0,0,0,0
238,5,1,1,1,1,1,1,1,2,1,0
238,5,2,2,1,1,1,2,1,3,1,0
238,5,3,3,1,5,2,2,2,2,1,1
238,5,4,1,2,1,1,1,1,1,1,0
238,5,5,2,1,1,1,2,1,2,2,0
238,5,6,3,3,3,2,3,2,2,3,0
238,5,7,0,0,0,0,0,0,0,0,0
238,6,1,1,1,2,1,1,1,1,1,0
238,6,2,2,1,1,1,2,1,2,1,0
238,6,3,3,1,5,1,3,1,2,2,0
238,6,4,1,1,3,1,1,1,2,1,0
238,6,5,2,3,3,1,2,1,3,2,1
238,6,6,3,1,2,2,2,2,4,4,0
238,6,7,0,0,0,0,0,0,0,0,0
238,7,1,1,1,1,1,1,1,2,1,0
238,7,2,2,1,3,1,1,1,3,1,0
238,7,3,3,1,3,1,3,2,4,2,0
238,7,4,1,1,2,1,1,1,2,1,0
238,7,5,2,1,5,1,1,1,3,2,1
238,7,6,3,1,6,2,3,2,2,3,0
238,7,7,0,0,0,0,0,0,0,0,0
238,8,1,1,1,2,1,1,1,1,1,0
238,8,2,2,1,2,1,1,1,2,1,0
238,8,3,3,1,3,2,2,2,4,3,0
238,8,4,1,2,2,1,1,1,2,1,0
238,8,5,2,3,2,1,2,1,2,2,1
238,8,6,3,1,1,1,3,2,3,4,0
238,8,7,0,0,0,0,0,0,0,0,0
238,9,1,1,1,2,1,1,1,1,1,0
238,9,2,2,1,2,1,1,1,4,1,0
238,9,3,3,1,2,2,2,2,2,3,0
238,9,4,1,3,1,1,1,1,2,1,0
238,9,5,2,1,2,1,2,1,3,1,1
238,9,6,3,3,4,2,3,1,3,4,0
238,9,7,0,0,0,0,0,0,0,0,0
238,10,1,1,1,2,1,1,1,2,1,0
238,10,2,2,1,2,1,1,1,3,1,0
238,10,3,3,1,2,2,3,2,4,2,1
238,10,4,1,3,3,1,1,1,2,1,0
238,10,5,2,1,1,1,1,1,4,2,0
238,10,6,3,1,5,1,2,2,4,4,0
238,10,7,0,0,0,0,0,0,0,0,0
238,11,1,1,1,1,1,1,1,1,1,0
238,11,2,2,1,2,1,1,1,4,1,0
238,11,3,3,1,5,2,2,2,3,2,1
238,11,4,1,2,1,1,1,1,1,1,0
238,11,5,2,3,5,1,2,1,3,1,0
238,11,6,3,3,6,1,2,2,4,4,0
238,11,7,0,0,0,0,0,0,0,0,0
238,12,1,1,1,1,1,1,1,2,1,0
238,12,2,2,1,1,1,2,1,2,1,0
238,12,3,3,1,5,2,2,1,4,3,0
238,12,4,1,3,3,1,1,1,2,1,0
238,12,5,2,1,5,1,1,1,3,1,1
238,12,6,3,1,3,2,3,2,4,4,0
238,12,7,0,0,0,0,0,0,0,0,0
238,13,1,1,1,1,1,1,1,1,1,0
238,13,2,2,1,3,1,1,1,3,1,0
238,13,3,3,1,5,2,2,1,3,2,0
238,13,4,1,1,2,1,1,1,2,1,0
238,13,5,2,3,3,1,2,1,3,1,1
238,13,6,3,1,4,2,2,2,3,4,0
238,13,7,0,0,0,0,0,0,0,0,0
238,14,1,1,1,2,1,1,1,1,1,0
238,14,2,2,1,3,1,2,1,4,2,0
238,14,3,3,1,5,1,2,1,4,3,0
238,14,4,1,2,3,1,1,1,2,1,0
238,14,5,2,3,2,1,2,1,2,2,1
238,14,6,3,3,4,1,2,1,2,4,0
238,14,7,0,0,0,0,0,0,0,0,0
285,1,1,1,1,2,1,1,1,2,1,0
285,1,2,2,1,1,1,1,1,4,1,0
285,1,3,3,1,3,2,3,1,4,2,1
285,1,4,1,3,2,1,1,1,1,1,0
285,1,5,2,3,5,1,2,1,4,2,0
285,1,6,3,3,2,1,2,1,4,4,0
285,1,7,0,0,0,0,0,0,0,0,0
285,2,1,1,1,1,1,1,1,1,1,0
285,2,2,2,1,3,1,2,1,4,2,0
285,2,3,3,1,5,2,3,1,3,2,1
285,2,4,1,3,3,1,1,1,2,1,0
285,2,5,2,1,1,1,1,1,2,2,0
285,2,6,3,1,6,1,2,1,2,3,0
285,2,7,0,0,0,0,0,0,0,0,0
285,3,1,1,1,1,1,1,1,1,1,0
285,3,2,2,1,3,1,2,1,2,1,0
285,3,3,3,1,2,1,3,1,3,3,1
285,3,4,1,1,1,1,1,1,1,1,0
285,3,5,2,3,3,1,1,1,4,1,0
285,3,6,3,3,5,1,3,2,3,4,0
285,3,7,0,0,0,0,0,0,0,0,0
285,4,1,1,1,2,1,1,1,2,1,0
285,4,2,2,1,2,1,2,1,3,1,1
285,4,3,3,1,5,1,2,2,3,4,0
285,4,4,1,2,3,1,1,1,1,1,0
285,4,5,2,3,2,1,1,1,4,1,0
285,4,6,3,3,3,2,2,1,4,4,0
285,4,7,0,0,0,0,0,0,0,0,0
285,5,1,1,1,1,1,1,1,2,1,0
285,5,2,2,1,1,1,2,1,3,1,0
285,5,3,3,1,5,2,2,2,2,1,1
285,5,4,1,2,1,1,1,1,1,1,0
285,5,5,2,1,1,1,2,1,2,2,0
285,5,6,3,3,3,2,3,2,2,3,0
285,5,7,0,0,0,0,0,0,0,0,0
285,6,1,1,1,2,1,1,1,1,1,0
285,6,2,2,1,1,1,2,1,2,1,1
285,6,3,3,1,5,1,3,1,2,2,0
285,6,4,1,1,3,1,1,1,2,1,0
285,6,5,2,3,3,1,2,1,3,2,0
285,6,6,3,1,2,2,2,2,4,4,0
285,6,7,0,0,0,0,0,0,0,0,0
285,7,1,1,1,1,1,1,1,2,1,0
285,7,2,2,1,3,1,1,1,3,1,0
285,7,3,3,1,3,1,3,2,4,2,1
285,7,4,1,1,2,1,1,1,2,1,0
285,7,5,2,1,5,1,1,1,3,2,0
285,7,6,3,1,6,2,3,2,2,3,0
285,7,7,0,0,0,0,0,0,0,0,0
285,8,1,1,1,2,1,1,1,1,1,0
285,8,2,2,1,2,1,1,1,2,1,1
285,8,3,3,1,3,2,2,2,4,3,0
285,8,4,1,2,2,1,1,1,2,1,0
285,8,5,2,3,2,1,2,1,2,2,0
285,8,6,3,1,1,1,3,2,3,4,0
285,8,7,0,0,0,0,0,0,0,0,0
285,9,1,1,1,2,1,1,1,1,1,0
285,9,2,2,1,2,1,1,1,4,1,0
285,9,3,3,1,2,2,2,2,2,3,0
285,9,4,1,3,1,1,1,1,2,1,0
285,9,5,2,1,2,1,2,1,3,1,1
285,9,6,3,3,4,2,3,1,3,4,0
285,9,7,0,0,0,0,0,0,0,0,0
285,10,1,1,1,2,1,1,1,2,1,0
285,10,2,2,1,2,1,1,1,3,1,0
285,10,3,3,1,2,2,3,2,4,2,1
285,10,4,1,3,3,1,1,1,2,1,0
285,10,5,2,1,1,1,1,1,4,2,0
285,10,6,3,1,5,1,2,2,4,4,0
285,10,7,0,0,0,0,0,0,0,0,0
285,11,1,1,1,1,1,1,1,1,1,0
285,11,2,2,1,2,1,1,1,4,1,0
285,11,3,3,1,5,2,2,2,3,2,0
285,11,4,1,2,1,1,1,1,1,1,0
285,11,5,2,3,5,1,2,1,3,1,1
285,11,6,3,3,6,1,2,2,4,4,0
285,11,7,0,0,0,0,0,0,0,0,0
285,12,1,1,1,1,1,1,1,2,1,0
285,12,2,2,1,1,1,2,1,2,1,1
285,12,3,3,1,5,2,2,1,4,3,0
285,12,4,1,3,3,1,1,1,2,1,0
285,12,5,2,1,5,1,1,1,3,1,0
285,12,6,3,1,3,2,3,2,4,4,0
